Angle(deg),Range(m),Intensity
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0.187,2700
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.081,300
34,4.162,400
33,3.96,200
32,4.052,300
31,4.051,300
30,3.945,200
29,3.96,400
28,3.933,200
27,3.934,400
26,3.834,500
25,3.848,500
24,3.765,400
23,3.78,400
22,3.79,500
21,0,0
20,3.707,400
19,3.666,400
18,3.67,400
17,3.698,200
16,3.676,400
15,0,0
14,0,0
13,3.513,200
12,3.517,200
11,3.578,500
10,0,0
9,0,0
8,0,0
7,3.537,400
6,3.54,600
5,3.555,600
4,3.554,200
3,3.578,200
2,3.59,200
0.999998,3.604,200
0,3.54,500
-1,3.517,500
-2,3.567,500
-3,3.558,500
-4,3.587,500
-5,3.591,500
-6,3.543,400
-7,3.59,500
-8,3.56,400
-9,3.642,500
-10,3.612,400
-11,3.651,500
-12,3.683,400
-13,3.7,400
-14,3.696,400
-15,3.713,400
-16,3.758,400
-17,3.792,400
-18,3.816,400
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.081,300
34,4.165,400
33,4.048,300
32,4.048,300
31,4.056,300
30,3.949,200
29,3.964,400
28,3.93,200
27,3.923,400
26,3.824,500
25,3.845,500
24,3.762,400
23,3.78,400
22,3.792,500
21,0,0
20,3.712,400
19,3.672,400
18,3.677,400
17,3.696,200
16,3.682,400
15,0,0
14,0,0
13,3.511,200
12,3.519,200
11,3.536,400
10,0,0
9,0,0
8,0,0
7,3.498,500
6,3.531,200
5,3.56,600
4,3.547,200
3,3.572,200
2,3.606,200
0.999998,3.603,200
0,3.529,500
-1,3.518,500
-2,3.574,500
-3,3.56,500
-4,3.577,500
-5,3.553,400
-6,3.546,400
-7,3.59,500
-8,3.569,400
-9,3.647,500
-10,3.601,400
-11,3.609,400
-12,3.686,400
-13,3.703,400
-14,3.709,400
-15,3.729,400
-16,3.773,400
-17,3.785,400
-18,3.874,300
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.175,400
34,4.163,400
33,4.052,300
32,4.053,300
31,4.056,300
30,3.949,200
29,3.962,400
28,3.937,200
27,3.862,500
26,3.883,600
25,3.849,500
24,3.764,400
23,3.779,400
22,3.809,500
21,0,0
20,3.707,400
19,3.637,500
18,3.622,500
17,0,0
16,0,0
15,0,0
14,0,0
13,3.512,200
12,3.518,200
11,3.571,500
10,0,0
9,0,0
8,0,0
7,3.495,500
6,3.536,200
5,3.547,600
4,3.554,200
3,3.572,200
2,3.607,200
0.999998,3.599,200
0,3.528,500
-1,3.526,500
-2,3.569,500
-3,3.56,500
-4,3.6,500
-5,3.552,400
-6,3.548,400
-7,3.586,500
-8,3.609,500
-9,3.637,500
-10,3.62,400
-11,3.609,400
-12,3.692,400
-13,3.7,400
-14,3.703,400
-15,3.718,400
-16,3.776,400
-17,3.788,400
-18,3.817,400
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.172,400
34,4.157,400
33,4.052,300
32,4.053,300
31,4.057,300
30,3.945,200
29,3.969,400
28,3.94,200
27,3.867,500
26,3.894,600
25,3.848,500
24,3.757,400
23,3.775,400
22,3.771,400
21,0,0
20,3.705,400
19,3.631,500
18,3.681,400
17,3.698,200
16,0,0
15,0,0
14,0,0
13,3.517,200
12,3.517,200
11,3.576,500
10,0,0
9,0,0
8,0,0
7,3.533,600
6,3.533,200
5,3.553,600
4,3.55,200
3,3.572,200
2,3.607,200
0.999998,3.6,200
0,3.541,500
-1,3.52,500
-2,3.565,500
-3,3.56,500
-4,3.589,500
-5,3.554,400
-6,3.538,400
-7,3.59,500
-8,3.57,400
-9,3.631,500
-10,3.612,400
-11,3.61,400
-12,3.683,400
-13,3.701,400
-14,3.706,400
-15,3.726,400
-16,3.769,400
-17,3.784,400
-18,3.818,400
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,0,0
34,0,0
33,0,0
32,0,0
31,0,0
30,0,0
29,0,0
28,0,0
27,0,0
26,0,0
25,0,0
24,0,0
23,0,0
22,0,0
21,0,0
20,0,0
19,0,0
18,0,0
17,3.617,300
16,3.64,500
15,0,0
14,0,0
13,3.51,200
12,3.518,200
11,3.538,400
10,0,0
9,0,0
8,0,0
7,3.494,500
6,3.535,200
5,3.546,600
4,3.546,200
3,3.573,200
2,3.612,200
0.999998,3.6,200
0,3.544,500
-1,3.519,500
-2,3.567,500
-3,3.551,500
-4,3.556,400
-5,3.559,400
-6,3.543,400
-7,3.59,500
-8,3.566,400
-9,3.6,400
-10,3.61,400
-11,3.611,400
-12,3.69,400
-13,3.707,400
-14,3.706,400
-15,3.718,400
-16,3.767,400
-17,3.784,400
-18,3.811,400
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,0,0
34,0,0
33,0,0
32,0,0
31,0,0
30,0,0
29,0,0
28,0,0
27,0,0
26,0,0
25,0,0
24,0,0
23,0,0
22,0,0
21,0,0
20,0,0
19,0,0
18,0,0
17,0,0
16,0,0
15,0,0
14,0,0
13,0,0
12,0,0
11,0,0
10,0,0
9,0,0
8,0,0
7,0,0
6,0,0
5,0,0
4,0,0
3,3.522,300
2,3.522,500
0.999998,3.603,200
0,3.544,500
-1,3.528,500
-2,3.578,500
-3,3.562,500
-4,3.558,400
-5,3.59,500
-6,3.547,400
-7,3.553,400
-8,3.563,400
-9,3.606,400
-10,3.603,400
-11,3.606,400
-12,3.693,400
-13,3.703,400
-14,3.692,400
-15,3.716,400
-16,3.765,400
-17,3.785,400
-18,3.878,300
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,0,0
34,0,0
33,0,0
32,0,0
31,0,0
30,0,0
29,0,0
28,0,0
27,0,0
26,0,0
25,0,0
24,0,0
23,0,0
22,0,0
21,0,0
20,0,0
19,0,0
18,0,0
17,0,0
16,0,0
15,0,0
14,0,0
13,0,0
12,0,0
11,0,0
10,0,0
9,0,0
8,0,0
7,0,0
6,0,0
5,0,0
4,0,0
3,0,0
2,0,0
0.999998,0,0
0,0,0
-1,0,0
-2,0,0
-3,0,0
-4,0,0
-5,0,0
-6,0,0
-7,0,0
-8,0,0
-9,0,0
-10,0,0
-11,0,0
-12,0,0
-13,0,0
-14,0,0
-15,0,0
-16,0,0
-17,0,0
-18,0,0
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,0,0
34,0,0
33,0,0
32,0,0
31,0,0
30,0,0
29,0,0
28,0,0
27,0,0
26,0,0
25,0,0
24,0,0
23,0,0
22,0,0
21,0,0
20,0,0
19,0,0
18,0,0
17,0,0
16,0,0
15,0,0
14,0,0
13,0,0
12,0,0
11,0,0
10,0,0
9,0,0
8,0,0
7,0,0
6,0,0
5,0,0
4,0,0
3,0,0
2,0,0
0.999998,0,0
0,0,0
-1,0,0
-2,0,0
-3,0,0
-4,0,0
-5,0,0
-6,0,0
-7,0,0
-8,0,0
-9,0,0
-10,0,0
-11,0,0
-12,0,0
-13,0,0
-14,0,0
-15,0,0
-16,0,0
-17,0,0
-18,0,0
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,0,0
34,0,0
33,0,0
32,0,0
31,0,0
30,0,0
29,0,0
28,0,0
27,0,0
26,0,0
25,0,0
24,0,0
23,0,0
22,0,0
21,0,0
20,0,0
19,0,0
18,0,0
17,0,0
16,0,0
15,0,0
14,0,0
13,0,0
12,0,0
11,0,0
10,0,0
9,0,0
8,0,0
7,0,0
6,0,0
5,0,0
4,0,0
3,0,0
2,0,0
0.999998,0,0
0,0,0
-1,0,0
-2,0,0
-3,0,0
-4,0,0
-5,0,0
-6,0,0
-7,0,0
-8,0,0
-9,0,0
-10,0,0
-11,0,0
-12,0,0
-13,0,0
-14,0,0
-15,0,0
-16,0,0
-17,0,0
-18,0,0
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,0,0
34,0,0
33,0,0
32,0,0
31,0,0
30,0,0
29,0,0
28,0,0
27,0,0
26,0,0
25,0,0
24,0,0
23,0,0
22,0,0
21,0,0
20,0,0
19,0,0
18,0,0
17,0,0
16,0,0
15,0,0
14,0,0
13,0,0
12,0,0
11,0,0
10,0,0
9,0,0
8,0,0
7,0,0
6,0,0
5,0,0
4,0,0
3,0,0
2,0,0
0.999998,0,0
0,0,0
-1,0,0
-2,0,0
-3,0,0
-4,0,0
-5,0,0
-6,0,0
-7,0,0
-8,0,0
-9,0,0
-10,0,0
-11,0,0
-12,0,0
-13,0,0
-14,0,0
-15,0,0
-16,0,0
-17,0,0
-18,0,0
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
