Angle(deg),Range(m),Intensity
-11,3.612,400
-12,3.717,500
-13,3.757,500
-14,3.688,400
-15,3.723,400
-16,3.757,400
-17,3.777,400
-18,3.802,400
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.074,300
34,4.174,400
33,4.052,300
32,0,0
31,0,0
30,0,0
29,3.956,400
28,3.927,400
27,3.867,500
26,3.89,600
25,3.857,500
24,0,0
23,3.826,300
22,3.821,500
21,3.662,500
20,3.721,400
19,3.633,500
18,3.664,400
17,3.701,200
16,3.549,200
15,3.656,400
14,3.585,500
13,3.58,500
12,3.53,400
11,3.534,400
10,0,0
9,0,0
8,0,0
7,3.542,400
6,3.541,600
5,3.568,200
4,3.516,500
3,3.56,600
2,3.529,500
0.999998,3.569,600
0,3.532,500
-1,3.495,400
-2,3.571,500
-3,3.562,500
-4,3.588,500
-5,3.586,500
-6,3.567,500
-7,3.581,500
-8,3.603,500
-9,3.644,500
-10,3.602,400
-11,3.606,400
-12,3.681,400
-13,3.694,400
-14,3.671,400
-15,3.722,400
-16,3.762,400
-17,3.779,400
-18,3.871,300
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.182,400
34,4.156,400
33,3.971,400
32,0,0
31,0,0
30,0,0
29,3.952,400
28,3.851,300
27,3.86,500
26,3.889,600
25,3.836,500
24,0,0
23,0,0
22,3.767,600
21,3.649,500
20,3.746,500
19,3.688,400
18,3.667,400
17,3.709,200
16,3.613,300
15,3.59,300
14,3.628,400
13,3.581,500
12,3.561,500
11,3.534,400
10,0,0
9,0,0
8,0,0
7,3.537,400
6,3.532,600
5,3.565,200
4,3.511,500
3,3.559,600
2,3.513,500
0.999998,3.565,600
0,3.527,500
-1,3.497,400
-2,3.568,500
-3,3.564,500
-4,3.587,500
-5,3.597,500
-6,3.547,400
-7,3.587,500
-8,3.569,400
-9,3.642,500
-10,3.617,400
-11,3.658,500
-12,3.687,400
-13,3.696,400
-14,3.706,400
-15,3.732,400
-16,3.761,400
-17,3.788,400
-18,3.866,300
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.086,300
34,4.165,400
33,4.046,300
32,0,0
31,0,0
30,0,0
29,3.962,400
28,3.86,300
27,3.871,500
26,3.881,600
25,3.847,500
24,0,0
23,0,0
22,3.763,600
21,3.69,600
20,3.681,500
19,3.681,400
18,3.669,400
17,3.704,200
16,3.613,300
15,3.593,300
14,3.571,500
13,3.576,500
12,3.565,500
11,3.538,400
10,0,0
9,0,0
8,0,0
7,3.539,400
6,3.529,600
5,3.568,200
4,3.509,500
3,3.561,600
2,3.514,500
0.999998,3.564,600
0,3.527,500
-1,3.498,400
-2,3.573,500
-3,3.562,500
-4,3.587,500
-5,3.626,600
-6,3.537,400
-7,3.587,500
-8,3.609,500
-9,3.642,500
-10,3.606,400
-11,3.613,400
-12,3.683,400
-13,3.751,500
-14,3.691,400
-15,3.72,400
-16,3.762,400
-17,3.781,400
-18,3.871,300
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.08,300
34,4.045,300
33,4.048,300
32,0,0
31,0,0
30,0,0
29,3.96,400
28,3.856,300
27,3.871,500
26,3.888,600
25,3.843,500
24,0,0
23,0,0
22,3.797,500
21,3.662,500
20,3.713,400
19,3.638,500
18,3.669,400
17,3.706,200
16,3.62,300
15,3.59,300
14,3.619,400
13,3.577,500
12,3.534,400
11,3.537,400
10,0,0
9,0,0
8,0,0
7,3.539,400
6,3.538,600
5,3.562,200
4,3.512,500
3,3.562,600
2,3.517,500
0.999998,3.565,600
0,3.53,500
-1,3.496,400
-2,3.573,500
-3,3.56,500
-4,3.587,500
-5,3.601,500
-6,3.575,500
-7,3.583,500
-8,3.602,500
-9,3.638,500
-10,3.606,400
-11,3.612,400
-12,3.688,400
-13,3.7,400
-14,3.711,400
-15,3.722,400
-16,3.763,400
-17,3.778,400
-18,3.874,300
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.086,300
34,4.163,400
33,4.054,300
32,0,0
31,0,0
30,0,0
29,3.96,400
28,3.927,400
27,3.851,500
26,3.899,600
25,3.861,500
24,0,0
23,3.928,200
22,3.814,500
21,3.709,600
20,3.745,500
19,3.638,500
18,3.667,400
17,3.696,200
16,3.615,300
15,3.589,300
14,3.626,400
13,3.577,500
12,3.559,500
11,3.542,400
10,0,0
9,0,0
8,0,0
7,3.533,400
6,3.533,600
5,3.565,200
4,3.508,500
3,3.554,600
2,3.529,500
0.999998,3.564,600
0,3.543,500
-1,3.503,400
-2,3.565,500
-3,3.564,500
-4,3.578,500
-5,3.624,600
-6,3.578,500
-7,3.589,500
-8,3.611,500
-9,3.639,500
-10,3.622,400
-11,3.628,400
-12,3.686,400
-13,3.686,400
-14,3.707,400
-15,3.725,400
-16,3.766,400
-17,3.769,400
-18,3.826,400
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.069,300
34,4.171,400
33,4.047,300
32,0,0
31,0,0
30,0,0
29,3.972,400
28,3.927,400
27,3.858,500
26,3.884,600
25,3.853,500
24,0,0
23,0,0
22,3.811,500
21,3.652,500
20,3.751,500
19,3.627,500
18,3.674,400
17,3.704,200
16,3.62,300
15,3.593,300
14,3.625,400
13,3.58,500
12,3.529,400
11,3.532,400
10,0,0
9,0,0
8,0,0
7,3.543,400
6,3.546,600
5,3.571,200
4,3.535,600
3,3.558,600
2,3.525,500
0.999998,3.576,600
0,3.54,500
-1,3.499,400
-2,3.567,500
-3,3.569,500
-4,3.594,500
-5,3.595,500
-6,3.581,500
-7,3.589,500
-8,3.612,500
-9,3.651,500
-10,3.602,400
-11,3.602,400
-12,3.728,500
-13,3.753,500
-14,3.69,400
-15,3.722,400
-16,3.767,400
-17,3.774,400
-18,3.87,300
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.074,300
34,4.072,300
33,4.048,300
32,0,0
31,0,0
30,0,0
29,3.954,400
28,3.861,300
27,3.865,500
26,3.89,600
25,3.847,500
24,0,0
23,0,0
22,3.785,400
21,3.659,500
20,3.713,400
19,3.677,400
18,3.671,400
17,3.699,200
16,3.558,200
15,3.589,300
14,3.619,400
13,3.575,500
12,3.527,400
11,3.579,500
10,0,0
9,0,0
8,0,0
7,3.539,400
6,3.549,600
5,3.566,200
4,3.53,600
3,3.559,600
2,3.529,500
0.999998,3.546,500
0,3.54,500
-1,3.498,400
-2,3.563,500
-3,3.555,500
-4,3.587,500
-5,3.59,500
-6,3.591,500
-7,3.597,500
-8,3.605,500
-9,3.645,500
-10,3.607,400
-11,3.608,400
-12,3.72,500
-13,3.68,400
-14,3.706,400
-15,3.721,400
-16,3.768,400
-17,3.766,400
-18,3.874,300
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.064,300
34,4.078,300
33,4.044,300
32,0,0
31,0,0
30,0,0
29,3.954,400
28,3.936,400
27,3.86,500
26,3.896,600
25,3.855,500
24,0,0
23,0,0
22,3.816,500
21,3.658,500
20,3.759,500
19,3.634,500
18,3.677,400
17,3.688,200
16,3.556,200
15,3.584,300
14,3.617,400
13,3.572,500
12,3.526,400
11,3.575,500
10,0,0
9,0,0
8,0,0
7,3.531,400
6,3.535,600
5,3.567,200
4,3.531,600
3,3.559,600
2,3.534,500
0.999998,3.56,500
0,3.534,500
-1,3.496,400
-2,3.56,500
-3,3.555,500
-4,3.588,500
-5,3.592,500
-6,3.556,400
-7,3.595,500
-8,3.596,500
-9,3.632,500
-10,3.607,400
-11,3.606,400
-12,3.718,500
-13,3.732,500
-14,3.693,400
-15,3.715,400
-16,3.763,400
-17,3.774,400
-18,3.871,300
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.075,300
34,4.17,400
33,4.047,300
32,0,0
31,0,0
30,0,0
29,3.957,400
28,3.86,300
27,3.86,500
26,3.883,600
25,3.854,500
24,0,0
23,0,0
22,3.767,600
21,3.655,500
20,3.714,400
19,3.685,400
18,3.674,400
17,3.709,200
16,3.613,300
15,3.587,300
14,3.576,500
13,3.578,500
12,3.564,500
11,3.577,500
10,0,0
9,0,0
8,0,0
7,3.54,400
6,3.539,600
5,3.571,200
4,3.536,600
3,3.549,600
2,3.53,500
0.999998,3.57,600
0,3.546,500
-1,3.493,400
-2,3.564,500
-3,3.554,500
-4,3.589,500
-5,3.585,500
-6,3.552,400
-7,3.591,500
-8,3.608,500
-9,3.637,500
-10,3.617,400
-11,3.609,400
-12,3.721,500
-13,3.734,500
-14,3.683,400
-15,3.731,400
-16,3.776,400
-17,3.776,400
-18,3.87,300
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.075,300
34,4.068,300
33,4.042,300
32,0,0
31,0,0
30,0,0
29,3.965,400
28,3.855,300
27,3.818,400
26,3.891,600
25,3.848,500
24,0,0
23,0,0
22,3.769,600
21,3.652,500
20,3.713,400
19,3.691,400
18,3.666,400
17,3.707,200
16,3.615,300
15,3.594,300
14,3.574,500
13,3.574,500
12,3.559,500
11,3.542,400
10,0,0
9,0,0
8,0,0
7,3.539,400
6,3.532,600
5,3.569,200
4,3.513,500
3,3.559,600
2,3.522,500
0.999998,3.543,500
0,3.538,500
-1,3.494,400
-2,3.567,500
-3,3.569,500
-4,3.59,500
-5,3.59,500
-6,3.585,500
-7,3.582,500
-8,3.619,500
-9,3.651,500
-10,3.602,400
-11,3.618,400
-12,3.696,400
-13,3.694,400
-14,3.688,400
-15,3.722,400
-16,3.769,400
-17,3.786,400
-18,3.874,300
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,3.99,200
34,4.067,300
33,4.158,400
32,0,0
31,0,0
30,0,0
29,3.959,400
28,3.921,400
27,3.874,500
26,3.828,500
25,3.839,500
24,0,0
23,3.84,300
22,3.761,600
21,3.662,500
20,3.752,500
19,3.634,500
18,3.666,400
17,3.688,200
16,3.68,400
15,3.675,400
14,3.584,500
13,3.571,500
12,3.563,500
11,3.582,500
10,0,0
9,0,0
8,0,0
7,3.546,400
6,3.539,600
5,3.564,200
4,3.518,500
3,3.564,600
2,3.502,500
0.999998,3.526,500
0,3.541,500
-1,3.497,400
-2,3.556,500
-3,3.574,500
-4,3.582,500
-5,3.59,500
-6,3.575,500
-7,3.578,500
-8,3.617,500
-9,3.596,400
-10,3.609,400
-11,3.672,500
-12,3.675,400
-13,3.691,400
-14,3.697,400
-15,3.721,400
-16,3.778,400
-17,3.786,400
-18,3.874,300
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.081,300
34,4.15,400
33,3.96,200
32,4.083,300
31,0,0
30,0,0
29,3.971,400
28,3.929,400
27,3.874,500
26,3.834,500
25,3.841,500
24,0,0
23,3.934,200
22,3.718,600
21,3.697,600
20,3.737,500
19,3.681,400
18,3.605,500
17,3.685,200
16,3.611,300
15,3.681,400
14,3.635,400
13,3.579,500
12,3.59,500
11,3.58,500
10,0,0
9,0,0
8,0,0
7,3.533,400
6,3.533,600
5,3.562,200
4,3.506,500
3,3.544,600
2,3.521,500
0.999998,3.549,600
0,3.519,500
-1,3.505,400
-2,3.56,500
-3,3.561,500
-4,3.579,500
-5,3.568,500
-6,3.588,500
-7,3.565,500
-8,3.565,400
-9,3.592,400
-10,3.62,400
-11,3.712,500
-12,3.664,400
-13,3.685,400
-14,3.678,400
-15,3.722,400
-16,3.779,400
-17,3.77,400
-18,3.888,300
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.192,400
34,4.039,300
33,4.052,300
32,0,0
31,0,0
30,0,0
29,3.877,500
28,3.924,400
27,3.887,500
26,3.843,500
25,3.858,500
24,0,0
23,3.928,200
22,3.723,600
21,3.656,500
20,3.71,600
19,3.66,400
18,3.601,500
17,3.513,200
16,3.613,300
15,3.592,300
14,3.582,500
13,3.58,500
12,3.599,500
11,3.587,500
10,0,0
9,0,0
8,0,0
7,3.579,500
6,3.525,600
5,3.556,200
4,3.512,600
3,3.523,600
2,3.515,500
0.999998,3.522,500
0,3.515,500
-1,3.502,400
-2,3.528,500
-3,3.566,500
-4,3.581,500
-5,3.568,500
-6,3.607,500
-7,3.601,500
-8,3.603,500
-9,3.574,400
-10,3.638,400
-11,3.673,400
-12,3.716,500
-13,3.659,400
-14,3.717,400
-15,3.76,400
-16,3.784,400
-17,3.859,300
-18,3.882,300
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.092,300
34,4.05,300
33,4.058,300
32,0,0
31,0,0
30,0,0
29,3.897,500
28,3.92,400
27,3.887,500
26,3.849,500
25,3.849,500
24,0,0
23,3.921,200
22,3.752,500
21,3.66,500
20,3.708,600
19,3.661,400
18,3.592,500
17,0,0
16,3.548,200
15,3.584,300
14,3.631,400
13,3.586,500
12,3.589,500
11,3.548,400
10,0,0
9,0,0
8,0,0
7,3.55,600
6,3.524,600
5,3.555,200
4,3.536,600
3,3.527,600
2,3.518,500
0.999998,3.506,500
0,3.546,500
-1,3.494,400
-2,3.535,500
-3,3.574,500
-4,3.558,500
-5,3.567,500
-6,3.59,500
-7,3.604,500
-8,3.613,500
-9,3.585,400
-10,3.702,500
-11,3.656,400
-12,3.723,500
-13,3.685,400
-14,3.729,400
-15,3.75,400
-16,3.756,400
-17,3.853,300
-18,3.845,400
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.092,300
34,4.048,300
33,3.952,200
32,4.073,300
31,0,0
30,0,0
29,3.895,500
28,3.932,400
27,3.883,500
26,3.84,500
25,3.848,500
24,0,0
23,0,0
22,3.752,500
21,3.653,500
20,3.672,500
19,3.674,400
18,3.595,500
17,3.586,300
16,3.615,300
15,3.582,300
14,3.627,400
13,3.575,500
12,3.572,500
11,3.551,400
10,0,0
9,0,0
8,0,0
7,3.554,600
6,3.521,600
5,3.544,200
4,3.527,600
3,3.535,600
2,3.511,500
0.999998,3.516,500
0,3.55,500
-1,3.499,400
-2,3.535,500
-3,3.579,500
-4,3.551,500
-5,3.578,500
-6,3.634,500
-7,3.6,500
-8,3.612,500
-9,3.64,500
-10,3.719,300
-11,3.648,400
-12,3.733,500
-13,3.69,400
-14,3.715,400
-15,3.709,400
-16,3.741,400
-17,3.757,400
-18,3.84,400
-19,0,0
-20,0,0
-21,0,0
-22,0,0
-23,0,0
-24,0,0
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0,0
45,0,0
44,0,0
43,0,0
42,0,0
41,0,0
40,0,0
39,0,0
38,0,0
37,0,0
36,0,0
35,4.092,300
34,4.059,300
33,3.955,200
32,4.068,300
31,0,0
30,0,0
29,3.883,500
28,3.945,400
27,3.864,500
26,3.838,500
25,3.842,500
24,0,0
23,3.845,300
22,3.744,400
21,3.7,600
20,3.692,600
